	neutrophils	lymphocytes	monocytes	eosinophils	basophils
FBXO10	-1.6784232142000453	0.3769477887705463	-0.08661770456461815	0.009646105342432302	0.0015112345762834816
FBXO11	0.010694478615406369	0.03925614436136715	-0.004136614024955418	0.045476050464777214	0.0005241603784198936
FBXO15	-1.7823743434083807	0.46536959755317303	-0.15038539064143955	-0.019728202150771725	0.0018652248562171147
FBXO18	-1.8107968103625605	-0.0140694662102867	-0.07334142551396562	0.050642531739110486	-0.006991675292389671
FBXO2	-0.9628155766033725	0.2064289406498735	-0.05147435354449836	-0.017659201454788963	0.002454687658353028
FBXO21	-2.316219338421413	0.4243987792626944	-0.09931655943101636	0.002372995953092573	-0.0005920637548851163
FBXO22	-1.5858666223980027	0.2039337312004713	-0.05114824405067413	0.07482275488282766	-0.0009916368797228182
FBXO24	-1.3684454823265049	0.5508013517216226	0.051923221723509355	0.15940371330630554	0.00022815357021819128
FBXO25	-1.9634717339663037	0.4043390738685778	-0.06458782600518871	0.08422769161507712	-8.744514050005908e-05
FBXO28	-1.274907202109509	-0.03686634431466565	-0.04441521018161724	0.06374159842256967	-0.0005656905595857573
FBXO3	-1.6636216333601808	0.20353134695888714	-0.11059522627040502	0.013559835241115894	-0.0017048965091689483
FBXO30	0.050346451614744644	-0.29783023567783407	0.018563822298662384	0.04942656484167219	-0.0025669019081674574
FBXO31	-2.191915108066529	0.35129898730264786	-0.11698484202112662	-0.010888146735506213	-0.00020333092921999684
FBXO32	-1.2571353105881802	0.29202429411106196	-0.08685569165683563	-0.03888762388465574	0.0007316897891933473
FBXO33	0.6726144691478035	-0.38348442177798164	-0.07326963934412556	0.007943023184058791	-0.007727368054833198
FBXO34	-0.9699832606674526	0.05484262438442001	-0.05606290574345191	-0.0585962278297089	-0.0012709228309020163
FBXO36	-2.1230164073522455	0.5626991555978345	-0.06578039823601853	0.0372223723887053	-0.0007702610891566911
FBXO39	-0.04547718655891898	-0.1491493007508618	0.03456124472563725	0.03181780384580478	-0.004888124446296416
FBXO4	-2.1608228960433955	0.16529534670904084	-0.08556885903448128	0.0027957121421423024	-0.004111162017715594
FBXO42	-0.69825080189204	0.027855920323972837	-0.02210281938612298	0.03598640803258097	0.0017521147808574455
FBXO44	-1.9685472180614678	0.3629826047861638	-0.1083462560192307	-0.04381110592275889	-0.0017188433485843986
FBXO46	-0.8998512917011323	0.0031738499856538566	-0.05479502477082814	7.82901868102712e-05	0.0010119968271884083
FBXO5	-1.7746632981434396	0.13223510418913598	-0.06926880248399142	0.012581951830353068	-0.003933650583502616
FBXO6	-0.16040410032539962	-0.3046368156648227	0.024157115152825193	0.03035233330584214	-0.009236487210538203
FBXO7	-0.7384335425047927	-0.1444840111893773	-0.04271273532067962	0.02611893194871046	-0.0001849255123532784
FBXO8	-1.3617552748392832	-0.0761536077239705	-0.053952316607000395	0.07465620278248644	-0.008596016866649098
FBXO9	-0.9449686960557596	-0.3322590868437903	-0.01247473165473582	0.05169891117037236	-0.005451210638696612
FBXW11	-1.4609833424221559	-0.03861410624361055	-0.06233514900321557	0.047923733154790524	-0.0014984779766414218
FBXW2	-0.46229702327246486	-0.08373832547738458	-0.030300696895313204	0.014414692307520495	-0.002030051793835653
FBXW4	-1.7655918714721748	0.3348757899437411	-0.07710261123074313	0.014522907361329444	0.0005753327499687515
FBXW4P1	-0.47729463000437095	0.19732156057400932	-0.028124964537992684	0.005751455334785993	0.002475376461672282
FBXW5	-1.2641645911293635	-0.28101184478417984	-0.07555881288499455	-0.0029766691712719492	-0.010327230823655952
FBXW7	-0.5122454273806205	0.02306472900977452	-0.04470016825009897	0.01191630490063368	-0.0036359909970284194
FBXW8	-1.0295908911126141	0.31195490944369525	-0.03350642715884459	0.08643811717170691	0.0015699289728525136
FBXW9	-1.4217432029785608	0.0015267403048495332	-0.025141073341623424	0.014972371961122154	-0.0005189345538654359
FCAR	1.3013655487909142	-0.25586341188890055	0.042671381774307314	-0.031933090289028486	-0.0037296211424977777
FCER1A	-0.47231359111100907	-0.1298373557543628	-0.017696604268326695	0.04884836566016335	0.00889198329165537
FCER1G	0.6686851232403715	-0.318066310380752	0.05426748113508523	-0.022572034348008436	-0.005542495907218402
FCER2	-0.6496369324174682	0.2488001101716434	-0.03662994606407243	0.017048349483972713	0.0038227300602492083
FCF1	-1.5044497947473223	0.014621844047424549	-0.058448811525176426	0.08194352818961773	-0.0041215709558585735
FCGBP	-0.672317573561923	0.20344787210056509	-0.05428312378819708	-0.00519986092729774	0.004034464847036909
FCGR1A	0.543617324428078	-0.10783553690466968	0.03568683214951674	0.0029103173438442768	-0.003232654006764652
FCGR2A	1.6565365444955957	-0.3222209350859162	0.030463194360313774	-0.021148604532586955	-0.004374561449988823
FCGR2B	0.27507788033587766	-0.07653890750238536	-0.014310848067255362	-0.0027491584397156326	-0.0006052617214869676
FCGR3A	0.6110026121318486	-0.3014482869552649	0.01458262332119591	-0.031023325152090272	-0.0076554645688581315
FCGRT	1.2031465150473952	-0.6123219838272344	0.026933720261814013	-0.05605993494900787	-0.0060158878592731675
FCHO1	-0.1522998299062322	-0.13649515200732273	-0.053622026653558356	-0.04079001008429899	-0.0022227552380486176
FCHO2	1.3000656881163444	-0.3601715083461895	0.008146132805916497	-0.019527938185591495	-0.000574870371327311
FCHSD1	-0.6471974589599909	-0.19117014308756652	-0.08560502825450189	0.01569404114563775	-0.005965735405977423
FCHSD2	-0.19761115084926292	0.07942204868887275	-0.011435750126189864	0.06257485141951051	0.0026781052175369213
FCN1	0.32262195386829684	-0.4260106961592985	0.1002060309318595	-0.01209450646659818	-0.007658369937048103
FCN2	-0.5696212405693082	-0.3223147262933581	0.011460231426749685	0.032722737441277544	0.008481860359245324
FCRL1	-0.5963572488538075	0.24172010373516783	-0.03408627624777115	0.023348878842138116	0.0034249377229743348
FCRL2	-0.6977670742951152	0.24515840998797983	-0.03943023845210572	0.013459853915161224	0.003989560862718837
FCRL3	-0.9515441578784001	0.2671253150721406	-0.049625394529427	0.004258295931917936	0.0021899766662174763
FCRL5	-0.463086060740559	0.18074871925808153	-0.022867469730412853	0.0245396400411823	0.0014848737825943206
FCRL6	-0.5475031691416626	0.09566625387888421	-0.018488614713686517	-0.02895175199317129	-0.0019057350577558474
FCRLA	-0.799164182844522	0.26881669399319635	-0.0459789280786615	0.008207665099071056	0.0035104182117218904
FCRLB	-0.8604865456547165	-0.045121970345502374	-0.06077543650705544	0.030916289251894113	-0.0016081258496533277
FDFT1	-0.8985106436125118	0.10198700704473619	-0.05720986612175344	0.061304122056223	-0.0007766557223147958
FDPS	-1.5729473023027034	-0.1432839718999387	-0.05468847158253771	0.04805503740434535	-0.00709737413094513
FDX1	-2.137825911184923	0.13108344868289834	-0.06350118232974772	-0.011717197078495058	-0.006740012279025383
FDXACB1	-2.4942352017398313	0.1631103584477505	-0.12285886002526179	-0.04363614416758186	-0.005253558023439218
FDXR	-1.1495591614251577	0.024191620321428534	-0.03385703201480545	-0.01884039242176231	-0.007140797610857081
FECH	-0.49232725113602366	-0.11208995557780967	-0.030484827837353363	0.02451235700928448	0.000912022606181735
FEM1A	-1.5611392231534287	-0.27882660497468786	-0.06930769419521089	0.004536911846840344	-0.004205683565324152
FEM1B	-1.7044913190171667	-0.0023612467042353723	-0.0305600836798556	0.03154163838688044	-0.004342223487341322
FEM1C	0.5249312169044555	-0.21505633200216748	0.033046363501404906	0.026188409492755468	-0.0035390870791259265
FEN1	-1.8601614875632828	0.0900548540858929	-0.07321080650580995	0.04351131661135706	-0.005235420670986685
FER	-0.8022581763360035	0.1886243394922005	0.012491546747432187	0.06846954382827888	0.0037269708951880045
FERMT3	-0.27790317208393545	-0.6036157638475144	-0.013614586028543405	-0.01817986574341297	-0.009497522409281818
FES	0.9546054959820832	-0.628062314468012	0.06738965508202083	0.14575839516569175	-0.0054608093919896
FEZ1	-0.47742010295155857	0.020661254666918566	-0.009312019240439073	-0.017786262669520034	-0.0016499845618315927
FEZ2	0.043379163330124315	-0.41684681784397937	0.061796655118925424	0.041544587704013966	-0.003348055724223736
FFAR2	1.1784267504224506	-0.2870201497889906	0.03700101582706671	-0.0026321944530176234	-0.0048311648247261925
FFAR3	0.9912069221091284	-0.16066456160515358	0.05033417608987306	0.00866276326424255	-0.0038900235630258905
FGD2	-1.0113232967232644	-0.2674242071389108	0.057614213920349634	0.044170759023321425	-0.006678716343616627
FGD3	0.618152609802231	-0.27062530841487414	-0.020754457235514754	-0.009325751783968647	-0.0020283793777283793
FGD4	1.358658696298995	-0.5998605639435842	0.07174022291435422	0.07833924242277203	-0.005729637014105136
FGD6	-0.42777010222055073	-0.2085063390007387	0.08620988429725604	0.022078074381070244	-0.0008453843402034262
FGF11	0.35210771611725883	-0.03497977844630322	0.0270705222927194	0.207547897335591	-0.003362424084720321
FGF13	0.678836005675815	-0.2102226239910041	-0.0037429928051228548	-0.02498109398860705	-0.004396517716043598
FGF2	-2.0447160675439786	-0.2092211705979502	-0.04391890480252598	-0.025821447580590073	-0.016644446806368132
FGF8	1.9567807287741246	-0.1742577350548919	0.02015581536420404	-0.04358687230823493	-0.009241157995839027
FGF9	-1.264080814878609	0.46739469521166993	-0.14287160387145986	-0.10892522269337825	0.015351728520310613
FGFBP2	-0.4801941858875813	0.05860352963069111	-0.020288247592423668	-0.016039012094758394	-0.00202080203370708
FGFBP3	-1.6045884991516197	0.2275234340495944	-0.09208736281928867	-0.01865716091528226	0.0019595825085629535
FGFR1	-0.40985536279063495	0.06367214072622475	-0.053225315644167846	-0.009281704639773375	0.001705532610314185
FGFR1OP	0.13964259805142978	0.022540786851914553	-0.04365631420671891	0.010435786423143861	0.0006963763747869346
FGFR1OP2	-0.5616688575329616	-0.3600212005362863	-0.03913160046871425	0.03826735592500723	-0.011147693250198916
FGFR2	-0.5012351522284698	-0.06776989063793845	-0.0185098557950764	0.13150275132395978	0.0012461308125552898
FGFR4	-0.5593258504581988	0.10097131285914443	-0.09668922466865555	-0.10584967207834838	-0.00029672087205942846
FGFRL1	-1.1239632761591634	0.08076608676688973	-0.05336000681317805	-0.020439743884389773	-0.005125706416966131
FGGY	0.6280901720567847	-0.011169460906753909	-0.018879296260788193	-0.01719742375941922	0.0012177796534589057
FGL2	0.3592207195649989	-0.545353144998494	0.05082183073908637	0.007864457255241479	-0.009970971852457221
FGR	1.1711453432978212	-0.5488829391040012	0.07381933297553048	-0.03300716425161493	-0.007174367216750901
FH	-1.8934230324657924	0.015994708342681595	-0.05348587012492564	0.03106957637407487	-0.009408647579003872
FHDC1	1.3905589961046354	-0.17824533557382555	-0.00501739452635475	-0.035654441948664156	0.0016801204384098202
FHIT	-0.7876993994580571	0.33192677382624125	-0.04265038466445776	0.012323661036097637	0.003419803147302152
FHL1	-0.635327957361327	-0.11048162455125989	-0.06407907648542548	-0.02151067820108262	-0.0034326675345220476
FHL2	-0.7014838134051058	-0.28244685333888575	-0.07416144075791624	-0.04586424198173542	-0.006720636701965046
FHL3	-0.14774834188863345	-0.1430415934250354	0.0038736278204142406	0.12120908068508558	0.0013809465482189118
FHOD1	-0.2913460531673451	-0.2735744216112922	0.01978803825905504	0.00017425254220125447	-0.002563317791179726
FIBP	-1.8384012343607044	-0.22935768672328008	-0.02451484621985143	0.0675605557405193	-0.009414646868225983
FICD	-0.8910578575653834	-0.17682240947472225	-0.025382661322048646	0.07416871000499585	-0.00437937486333845
FIG4	-0.23229981301564057	-0.3311864872726422	0.06960753335683682	0.06552974049244839	-0.003266902121259941
FIGNL1	-1.7353762852305896	0.3687605577813338	-0.07397582499998984	0.015512581210423948	0.0001360852489353961
FILIP1L	-1.140171687304396	-0.05981188636976276	0.042826838674992734	-0.04176948990772239	-0.0009981867333886804
FIS1	-1.308836626384026	-0.20337536579676757	-0.08667183174081539	0.01581499421507048	-0.008179034382436683
FIZ1	-1.3635306575832264	0.03463779573447719	-0.06989041769513425	-0.04674475854142531	-0.0019244624791991784
FKBP11	-0.8018265358636276	0.12762486726680722	-0.044481129541634516	-0.0107919002583406	-0.004168449857562794
FKBP14	-2.2677671700667386	0.2612517752576673	-0.08052401307142537	0.009259406227520944	-0.0011908196220262969
FKBP1A	0.5623066020089712	-0.4428616477972365	0.037826266899953435	0.05442090771560262	-0.004413192516942173
FKBP1B	-0.6010543543715107	-0.287821134509652	-0.01770582618292611	0.03277858422047988	-0.0033679870628919666
FKBP2	-0.9560677683653483	0.02512138367280297	-0.028824426823745905	0.035194004266039275	-0.0031665886368164153
FKBP3	-1.6553990205094198	0.15039483724014707	-0.06173980002452435	0.06068957308128595	-0.001051632993922652
FKBP4	-1.9594399197247052	0.22084141956290376	-0.05814968920330193	0.0027306712304892167	-0.003516086142720011
FKBP5	0.37396462433877276	-0.22753793704035236	-0.0017004277086794238	-0.018354590350051252	-0.0022220658722916673
FKBP7	-2.977380484287606	0.6744750173055393	-0.1083243011093189	0.10265041059925108	0.00032826550209250874
FKBP8	0.407301469728752	-0.6212535592432307	-0.06749225079978056	-0.05905112465388933	-0.006498809672980202
FKBP9	1.4939924645779392	-0.4609508997497363	0.05929826948218261	-0.06678727054451186	-0.003214286246694769
FKBPL	0.5754185143469172	-0.3347917379749528	-0.0025791632191699033	-0.0379379818947689	-0.006317246499654219
FKRP	-0.7632881010488248	0.11001944545185056	-0.016476567395350493	0.028183081203474968	0.0011241087966503943
FKTN	-1.6067624995685503	0.26597782313770035	-0.06218481054321987	0.007304024414483804	0.0006969068309534051
FLAD1	-2.2229456217470775	0.06054866449691763	-0.06886606910563296	0.05065616423243911	-0.008832603266230785
FLCN	-0.08821822909804078	-0.41847579021461945	-0.020174197781561386	-0.06686298487589502	-0.00278082820292798
FLI1	0.30160063184752695	-0.4654848266911397	0.00042943554933195247	0.06244062661812178	-0.009231993057584133
FLII	0.43977788532190304	-0.5443987562924129	0.006624810316091063	0.01885860373022117	-0.007469182197181434
FLJ10038	-0.991553515507274	0.19719924211575215	-0.04763759042570323	0.03392440054422386	0.0023945893136917114
FLJ13224	-1.033526041917567	0.4504399883756656	-0.035681289503124256	0.05498681802250928	0.009778181122801932
FLJ33360	-1.7802742361927448	0.3015489580400772	-0.07278880750959303	-0.03191606525166112	0.001933419995331679
FLJ37201	-1.9288059260996488	0.4474249287782561	-0.07914249049733396	0.06441251111982961	0.007590858494971532
FLJ42393	0.008569749945096738	0.059481338975491384	0.009754297145365576	0.013217163638808937	0.001965746822745435
FLJ44635	0.659316769145623	-0.12633553141173945	0.00974999828019449	0.047407796141172756	0.0018523193013138396
FLNA	-1.3600046547734521	-0.1184818664994477	-0.03968063353603446	-0.0029204768369591734	-0.00359005924844991
FLNB	-1.4988907619335605	0.26880057664154716	-0.08064412188574126	0.14037099399011396	0.0031069822603364016
FLOT1	1.672706249779301	-0.3269532992214684	0.02778976939374709	-0.008284769975519777	-0.004710560779536005
FLOT2	1.9654852231743616	-0.2303169219327975	0.04420260794128022	-0.028955099156114605	-0.003912322652663166
FLT1	-0.11685244943615047	0.197436784321095	-0.03828158671821549	0.007889468459018912	0.0008193667639522724
FLT3	-0.5803730575280447	-0.4460303363813743	-0.009766506374679419	-0.0011976443442923024	-0.001922364533336924
FLT3LG	-1.1775923648745015	0.16537687309841298	-0.0780651662188999	-0.0072966353203735325	-0.0012470485490569893
FLT4	-0.42591143224056516	0.0786484811017783	-0.06290466095754739	-0.0319212724951236	9.30522444643093e-05
FLVCR1	-0.36651489498439294	-0.12179620911024695	-0.013901282216657092	0.1525587843295716	-0.002515814445159315
FLVCR2	0.5418208577468231	-0.31627107003308413	0.13694669226672398	-0.017820381473659466	-0.009729804425424503
FLYWCH1	-0.7093831905651997	0.09119554099503617	-0.018750509939167263	0.0022710874619842284	0.001633217106070174
FLYWCH2	-1.470650940780762	0.03315977865788586	-0.04343758136965394	-0.011144884365194521	-0.005268898428170858
FMNL1	0.6020994548373331	-0.1943954963546874	0.008275728678883503	-0.02059214772910369	-0.0012497844162108315
FMNL2	-0.3268233458890721	-0.31621664197464144	0.04870022854115592	0.0007776205711726675	-0.0088726634245788
FMNL3	-1.2266372189365546	0.2789869752542958	-0.051874488979638644	0.048489157239108134	0.0021023477024994337
FMO4	-1.484809456393448	0.2866833561129939	-0.043208786886401125	0.029558434173492982	-0.0029498409284627537
FMO5	-0.3866976715999766	-0.4000507842242373	0.08355353815831737	-0.01353188583221383	-0.003027918716972425
FMR1	-0.0350207657421757	-0.24779809027471883	-0.019570120100438314	0.011336128994332947	-0.006433659549793612
FN1	-0.2627803389072585	-0.27105752878429246	0.0465373205628515	-0.0544659402617296	0.0005268738174360567
FN3K	-0.9974532475294767	0.042476940524994476	-0.017674859169506202	0.004377957588890542	-0.0007691791258212454
FN3KRP	-1.2734334080015168	0.23333664049207994	-0.038647906455659284	0.01975552382562084	0.0018603571956761782
FNBP1	-0.49643227417179886	0.0671249807875741	-0.02682336097310707	0.021280779017516828	0.0012708098416533212
FNBP1L	-1.2855753260312222	-0.1473938126049337	-0.07358381699607998	0.16299644204837882	0.007048978782677469
FNBP4	-1.254998815429058	0.20957426433476864	-0.04649494667225595	0.035561805778560586	0.0008102923671495373
FNDC3A	-0.5816562119814267	-0.11881371585035971	-0.03100401945224853	0.0004530329572165438	-0.008303469632806915
FNDC3B	1.6254077620290361	-0.2878095276961975	0.05784393897532217	0.04622031558106344	-0.004612226752998152
FNTA	-1.4887304386296076	-0.020123115679219823	-0.05879148494414947	0.04266958353863812	-0.006081349236377156
FNTB	-0.31942450396997457	-0.10552856431440363	0.001215650835384336	0.019193925647042302	-0.00889480543428316
FOLR2	0.14911765400001248	-0.27342682654931966	0.10597277229565118	-0.01289739334091986	-0.005536077627029166
FOLR3	0.35415887172490546	-0.10893438010103759	0.012457215825978538	0.0057882517704688	-0.001988236118988738
FOS	0.42253968424456884	-0.02038382100804728	0.009726410277967137	-0.01421080095850225	0.001677307648750436
FOSB	0.0992327328086552	0.07319756878944672	-0.005426636770584684	-0.000595169716614058	0.002538678293880148
FOSL1	-0.269958307764779	0.22909633320302386	-0.030357381618627537	-0.025679363749988783	0.0036748783606513355
FOSL2	0.9648159704815468	-0.22105478665523765	0.015117589232607939	-0.018014675689086393	-0.0023740115980113914
FOXJ1	-1.983368277348579	0.362148735182881	-0.11326846783928797	-0.0341537673288468	-0.008855628456021012
FOXJ2	-0.2512900709983169	-0.026947744657792556	-0.02185152792820115	0.012214391348655105	0.0011833888249021172
FOXJ3	-0.818927063311557	0.1492694304047058	-0.04276891115928234	0.027687034772176003	0.001040105324897388
FOXK2	-1.5495891511921627	0.18956788587208528	-0.049800880723245226	0.05697097490318911	0.0008002389553959915
FOXM1	-0.8485610930429912	-0.018404571449950655	-0.013797121638562322	0.02991028030854176	-0.007057681445895731
FOXN2	-0.4438159153756318	-0.3523169202398833	0.0150975855643613	0.20274926203987895	-0.004131722121923709
FOXN3	-0.22474144413754282	-0.0543319033810791	-0.029071422463741965	0.023553124776428954	0.0018846352568095259
FOXO1	-0.6908963292576785	0.2656707753977387	-0.06744041790550472	-0.010703397576244991	0.00379404358410174
FOXO3	0.7099130909304205	-0.36398113593546977	-0.022572504372266027	-0.031045360400839207	0.0008737443058413971
FOXO4	0.5506088812305989	-0.4977070986503463	-0.0408226466982077	-0.005410625996886112	-0.005092179274329206
FOXP1	-0.6844063356763008	0.2921052009977383	-0.046176447642586556	0.013036581705005348	0.0033961244539442194
FOXP3	-0.94114713181195	0.1422023617199611	-0.049007687073574085	0.017058588583228375	-0.0004393908627175224
FOXP4	-0.6789215232896126	0.22046762827333743	0.01148338211484258	0.02556620095988671	0.0024840207954624862
FOXRED1	-1.5939747988648931	0.019690709832892294	-0.060931255602234335	0.0003166237413877596	-0.00563967313433723
FOXRED2	-2.102635101271873	0.04732010482054249	-0.044423370074475436	0.02643498380188504	0.0005171757988221654
FPGS	-2.012213270760688	0.2691202594756088	-0.10542687319683823	-0.03868597283727577	-0.0016583250583294719
FPGT	-0.4047211951516589	-0.3360179517167067	0.017542913734720035	0.034469745009249986	-0.006695352623434587
FPR1	1.3033751727333005	-0.31693171835780226	0.01886294615897128	-0.05243555118142309	-0.004017941941899697
FPR2	1.3046953785034858	-0.27770390612142315	0.025550511722012757	-0.05146951781889767	-0.0025574111613805195
FPR3	-0.6180915620179448	-0.242117447638028	0.01406481489802552	-0.024275535137413845	-0.006550771199753921
FRAT1	1.4814925976076345	-0.5306696746922934	0.012438182256210037	-0.05846206722661586	-0.003089479681513733
FRAT2	1.3177376864532016	-0.3606323803453733	0.020909983759898252	-0.04831591930286392	-0.0022643959018284797
FRG1	-1.1580944300450813	-0.029753679904386637	-0.032696681839926106	0.05686794959327052	-0.0025013436569682546
FRMD3	-0.5325416690800191	-0.3357039123153578	-0.03963759618282648	-0.024832007839224207	-0.007569090359790341
FRMD4A	-1.582908757110093	-0.46481341742368654	-0.12743710435166578	0.023267442697704678	0.0032070326369445937
FRMD6	-1.8717111738168808	0.3812451966504312	-0.16537952104341797	0.023003147073109895	0.008597048062178168
FRMD8	0.025798182630666425	-0.388266916784603	-0.056970185449546795	-0.0790513556494152	-0.0019067899280927464
FRS2	-1.0295578168015345	0.08101626096173431	-0.03249218289128638	0.0497573862852768	0.000259880983279418
FRS3	-1.4531347363230718	0.022637989962509285	-0.034041753835571655	0.09230323243796383	0.0016856864350462614
FRY	0.6975872901407467	-0.24944517305170777	0.013590954892697578	0.11289957801759411	0.0012351431340862692
FRYL	-1.0270363110496294	0.12920786602911483	-0.04552600234899676	0.026807054616195786	-0.0005667712519279572
FSCN1	-0.41198253586170247	-0.5739600089360491	-0.015058515253910346	-0.06395102886910878	-0.006402899288048686
FSCN2	-1.170630219423892	0.41279872979664456	-0.05099720765676351	0.03444999451159339	0.0077125976169196715
FSCN3	0.5280460456654849	0.2967425698901235	0.08333739148672294	-0.038299103786911086	0.009592369819400183
FSD1	-0.8721240914758362	-0.047998242829076006	-0.07415325624598411	-0.06666112247844554	-0.0023294645487188332
FSD1L	-0.8273766501463758	0.028174249122763246	0.01587362020298477	0.058772995347605404	-0.0004452768685936975
FSIP1	-0.879656826039684	0.05888242823145354	-0.011850037269569878	0.05293141898475707	0.001350210123758286
FSTL3	-0.4791536273776468	-0.43255262668642996	0.05700322379231961	-0.04658191153677155	-0.009993899424649438
FTH1	1.2164625938277198	-0.3044579991033828	0.019915712094898706	-0.021566836831066697	-0.00029892955248155397
FTL	0.7572948749829962	-0.5970989721479626	0.024167994466886705	-0.014440310279506777	-0.0068851516745322035
FTO	-1.4617411924983605	0.3401909908919028	-0.04576780828740768	0.02733044123703927	0.0011624564815128217
FTSJ1	-2.2201163329585842	0.24553262818713847	-0.08841976047885002	0.02761195483433509	-0.0023377492315361462
FTSJ2	-1.6950795651227382	-0.13786591401578738	-0.020492089856969976	0.0340826960542508	-0.0027658531471900227
FTSJ3	-2.083725925876615	0.09159199180251466	-0.07709729050084398	0.028638816989705478	-0.006366872094375034
FUBP1	-1.8976542412823536	0.3063442702654848	-0.07907089580595716	0.0583431225657702	-0.0015463651670583937
FUBP3	-1.5767959430051912	0.15312708304415562	-0.04441167968479381	0.020600656101870347	-0.002957095628358897
FUCA1	-0.5587700647598993	-0.4037746708077793	0.05527349227980547	0.06600529826807738	-0.0058969310566280445
FUCA2	-0.884287526742385	-0.48255920293689625	0.07856831970641548	0.029137986774306686	-0.00909506078291682
FUK	-2.005134277790665	0.07479325578483169	-0.0637696166573059	-0.03955752319277177	-0.0018147468927004469
FUNDC1	-0.9048184113218117	-0.06148885724568863	-0.06531194540468435	-0.00755457559935032	-0.0045608077448721735
FUNDC2	-2.481400357713005	0.07793739901418388	-0.06983257144424598	0.0606265756452961	-0.009996461388553987
FURIN	0.8528253602976373	-0.41069851876690433	-0.008999147233061786	0.018446857418470426	-0.00268311776559931
FUS	-0.241245354388692	0.07003185002839339	-0.00838140866023829	0.013931417432014976	0.0019594879790083156
FUT10	-0.3429573296501004	0.11504093694174189	-0.010279724499656716	0.0015720183767513971	0.004005928239852438
FUT4	-0.6010375058930935	-0.2738115885901963	0.10014525213858808	0.11412562082209174	-0.002945386714883884
FUT7	1.3024638354647282	-0.4246476399350755	0.021316405438391334	-0.07740685173140797	-0.005285050345479057
FUT8	-1.750308034107131	0.3617964255120807	-0.09807580615583392	0.013467356647017705	0.0016367072419648072
FUZ	-0.0014162776127784119	-0.2864669394449667	-0.07303466717201049	-0.03919411436595246	-0.002996243504976235
FXN	-1.095540166872451	0.24977389827014226	-0.042746182061834746	-0.014193579024116524	0.0013319624850528131
FXR1	-1.416533291106403	0.1664322914416979	-0.07210562191673008	0.036099745353120695	0.000403014872207916
FXR2	-0.7866177843514438	-0.3778435924124896	-0.049625744057101726	0.02739648488484541	-0.004963419158620415
FXYD1	-0.502931179934723	0.1168404061946702	-0.04120308889618223	-0.022473928406302173	-0.002470384732900395
FXYD2	-0.778822225654341	0.12660165161533102	-0.046703062029767005	-0.03847662189223509	-0.001176668604365838
FXYD5	-0.6284700095611153	-0.025471318372920174	-0.023764564471628793	-0.004074386112505401	-0.0017664879847333476
FXYD6	-0.14964209654796337	-0.35413664720866794	0.08978717300297503	-0.037842361711892175	-0.006055206923211043
FXYD7	-0.7326872135412517	-0.029222605944569845	-0.05610984693472572	-0.040175432453942755	0.0026192603556666827
FYB	0.46500350887871705	-0.14012676463419724	0.010583777567217463	0.017983564598257337	-0.0021564549346668152
FYCO1	-0.7885240296553266	0.1581535369580455	-0.012516639981654058	0.024894439922876658	0.0007358854965487933
FYN	-1.5490690034058634	0.18578037966825492	-0.0721820484918987	-0.023823153396517548	-0.003007289212439997
FYTTD1	-2.0159916007034306	-0.009777196753284353	-0.04700330876114908	0.06942670700869365	-0.007528035941605035
FZD1	-0.2933214820998148	-0.44367140034669666	0.09195177220117956	-0.043028652070908155	-0.004828605683719054
FZD2	-0.7755964923293475	-0.4555530739899813	0.10445693357909455	-0.01921601166697971	-0.00890466580982297
FZD3	-1.1573887941249592	0.31941576249179227	-0.08175815469457651	-0.04277391012832002	0.00030700780853486946
FZD5	0.5851023023580151	-0.3121912317651457	0.1585840955646214	0.06490964481403805	-0.0024305736122516774
FZD6	-1.2245137413364109	0.18850434636061725	-0.07719677532318905	0.021524062899513693	0.0035263811495872583
FZD7	-1.9688067689798359	-0.2085240393268902	-0.11558270097547807	0.1741156169827425	-0.00911395136159736
FZD8	-0.7071190690592041	0.3916013506327319	0.012703339043588956	-0.21464131949350446	0.0021346341251271515
FZR1	-0.6842126436230765	-0.06792941556601303	-0.0571154171839368	0.036394578027067845	-0.00043412659475795443
G0S2	0.20350056596907498	0.03327095455401816	0.0021070069920223135	-0.004103350495958847	0.0005689699692750738
G3BP1	-1.7190669930084377	0.1715700442847505	-0.05862800218956314	0.030813862930190197	-0.0014563600189193978
G3BP2	-1.5577249147910506	-0.1649191349972739	-0.08882946831832608	0.05091323943587657	-0.006036303777491058
G6PC3	-1.388423365171378	-0.22925767702676997	-0.0010223197303301044	0.012233622354785409	-0.0043229022578864735
G6PD	0.7228080328101024	-0.49410690285684655	0.01364485014715913	0.09267732791857973	-0.0022341275601719004
GAA	0.19845488719308943	-0.3290542958562221	0.032145575020733466	-0.023954425649373248	-0.0009411952483798557
GAB1	0.96466085917378	-0.41203293087029147	0.011204429350542357	-0.04179489446228559	-0.0011268909539088943
GAB2	1.6978016370735975	-0.4639108524918466	0.025464737032114954	-0.06015542371481962	-0.004131009077876794
GAB3	-0.08472393233853837	-0.10243058484010156	0.015862293063180655	0.06613037373019402	-0.0023535807494715526
GABARAP	0.9437218748200765	-0.7537094509522213	0.037748543171385186	-0.03335475046692366	-0.009544822249925304
GABARAPL1	1.0775176173702519	-0.4221188055075918	-0.04003596304930252	-0.03786552617725264	-0.006158134745044752
