	neutrophils	lymphocytes	monocytes	eosinophils	basophils
ACTN4	0.17382309166259868	-0.10239608468343858	0.01682704894665074	0.013156754305602925	-0.005946969544167384
ACTR10	-0.015841086709316332	-0.07258229182682771	0.00430746858565317	-0.0002564090903088515	-0.0007684556244442228
ACTR1A	0.18968386885769126	-0.01636588402184766	0.03332012824098631	0.0004478725762935643	-0.0021236957165890647
ACTR1B	-0.04807316468799795	0.24090784798885045	0.03791791229718007	0.007162933725947778	0.004066605159454881
ACTR2	0.34751718496603456	-0.10172778928396933	0.03868067771095491	0.013965817751664066	0.0020713469096911075
ACTR3	0.14029778355129616	-0.05048256573721492	0.0010029030393059468	0.0012628060513952735	0.002954748819830548
ACTR3B	-0.34617742937936735	0.027168302202405126	-0.021212504500020532	-0.009989601531782088	-0.0015333798879225598
ACTR5	-0.7625454025749917	0.3722415429566872	-0.0003091159402880683	0.0009144837216231378	-0.0038851385837202533
ACTR6	-0.1882866968541329	0.07257939303449272	-0.004150944432580749	-0.004132418119878583	0.0014390620999183447
ACTR8	-0.42195724484694846	0.13387971859653935	0.019131859972947758	0.0183727231698633	-0.001235611977478972
ACTRT1	0.015037815490348605	-0.011948540712577102	-0.012590904391717717	-0.006577544827532622	-0.0007264885961446009
ACTRT2	0.0925950805595967	-0.12117494974397586	-0.017971376443619146	-0.014334888129206044	-0.00121705859318886
ACVR1	-0.46898414330640537	0.04361342611074914	0.0073711533163416665	0.004883921779999894	-0.002277156716389693
ACVR1B	0.04787553472133593	-0.20205862959139187	0.07960374224571537	0.06183263399458086	-0.0025312869889978318
ACVR2A	-0.2967471338014066	0.10869623618300928	0.0228890364771603	0.0034069479568937544	0.004445698020903122
ACVR2B	-0.24506140782810415	0.20275767856000165	-0.03587508534158548	-0.02102523534794417	0.002130621919039815
ACVRL1	0.2074264959118702	-0.14981144975101202	-0.0036933593366977576	-0.005894878431997741	0.0010036667354462758
ACY1	0.18883974202816167	0.2026128273003549	0.06971498684772995	-0.003850702771005048	0.001892524779787375
ACY3	0.23143833536368014	-0.10012506977098012	-0.031190053962382114	-0.025516666314632154	-0.0010223480482992424
ACYP1	-0.4223587555072775	0.2443462048568194	-0.015698018192244423	0.0005969284299333095	-0.0007468774669971124
ACYP2	-0.24629544509406676	0.07445122268201192	0.01509242943377148	0.00047129219227890146	8.598481070407017e-05
ADA	-0.4664715377025679	0.18705545646642302	0.011066330011977349	-0.009142105324248372	-0.008376745401533806
ADAD1	-0.006841552198128081	0.004761264704972564	-0.005860779751969741	0.0022348953349420153	0.001697117892987058
ADAD2	0.05287811892743055	-0.17268011303833222	-0.04324947107073473	-0.035275909812053224	0.002474693241423764
ADAL	-0.31920611763581175	-0.030022082297606806	-0.032269659108278274	-0.015001419686231292	0.0011809701927466363
ADAM10	0.14609657215238336	-0.09578287094217593	0.007296956063434947	0.0019689868830378276	0.0015688133344961335
ADAM11	0.085467488725113	-0.17626403738657215	-0.026131049571916434	-0.024109462638452095	0.0019158554572102637
ADAM12	-0.46706027379963455	-0.12222120925439482	-0.0724691073226749	-0.011504709035121699	-0.005810166376995725
ADAM15	0.22714344953559737	-0.1275327232172538	0.11802282478223011	0.00627731610404011	-0.000764206055233099
ADAM17	0.3812399255175971	-0.03736308662482657	0.04715661111444808	0.02027290736005368	0.0013067519360075068
ADAM18	0.10069589398585455	-0.016706790133615645	-0.008725868058189201	0.00946770819808259	0.004145534215892865
ADAM19	0.5451198661302299	-0.16958412449869303	0.012591100961541944	0.0417487310765072	-0.0042705169645312815
ADAM20	-0.06259282111585363	0.02303296900820262	-0.0027940743450609318	0.01609107553500008	-0.0009022145061462873
ADAM21	0.2759045958463012	0.002824322672635299	-0.010546939849493911	-0.010374918073855894	0.0032838874667933567
ADAM22	-0.796244170737764	0.5265142011645239	-0.09445006766379467	-0.03377712217918329	0.004361014263534967
ADAM23	0.11954600440953167	0.14281236292828198	0.011840019754794373	0.011108063829523647	0.00526781883695796
ADAM28	-0.19019727680519027	0.13172528097240205	-0.009067434946567813	0.02531818022459035	0.003196694791588757
ADAM29	0.04969727207911406	0.01852041861661541	-0.007075761972702627	-0.0101927135787414	-0.0001900955276961788
ADAM30	0.1930275167982352	-0.07192576199807481	-0.028905458543445194	-0.029776186226239475	0.002561027273272448
ADAM32	-0.03228570668432207	-0.1928414523946523	-0.03495052749939096	-0.02768055905281346	0.004159344429121551
ADAM33	0.16802601823644792	-0.08475429100701569	-0.016190092143260254	-0.0314148792396382	0.0008004187638534326
ADAM3A	0.20377194019563083	-0.06013772063796752	-0.0070033672474622555	-0.0089105376548681	0.005205989018848841
ADAM6	-0.41975370126299966	0.3083868745113499	-0.020085445556904374	-0.01166261133802088	-0.0007135781450984971
ADAM7	0.01056605178225778	-0.07439520123625615	-0.03402340266433526	-0.009262824111031723	0.006102118281141815
ADAM8	1.0359155360219638	-0.26455544250160157	0.043002332569296	0.03044534307086413	-0.00033375691621304916
ADAM9	0.21633679186445492	-0.23625622977872296	0.027025231108267524	-0.004057941621549728	0.0013769481254783354
ADAMDEC1	0.2818825427480821	0.07252320090237527	0.03271006039287229	0.015331954526437288	0.008759804481620238
ADAMTS1	-0.35671794629305364	-0.015513571403621779	-0.017429746573124884	-0.014269176427490267	-0.011764863518055023
ADAMTS10	0.14121004256801542	-0.03611903026297898	-0.014990310610028167	-0.029101035832558644	-0.0018905804948883402
ADAMTS12	0.35586062800122437	-0.13113067502859238	-0.011398018267729307	-0.01842892981175921	0.00012416618786584115
ADAMTS13	0.020806608310089333	-0.01553769568636906	0.014720694018794875	-0.0005394523383265553	-0.00026821276031641745
ADAMTS14	0.14457563268889534	-0.1263806082386628	-0.029531767824256386	-0.032931838848070494	-0.0048371839979949385
ADAMTS15	0.39622403843495313	-0.08880462868188221	-0.008948321114964457	0.0014255524088013782	0.0013864246430130736
ADAMTS16	0.08428779178716561	-0.17031604537345005	-0.022703588812568468	-0.032569639341699	0.0036509387769064336
ADAMTS17	-0.0023472783380760753	-0.012548046569630822	-0.06648716059808878	-0.04366028987131513	0.0019233646095072124
ADAMTS18	0.6272256019582311	-0.29629223286924	-0.014016675671343057	-0.017942097257757944	0.0017664047596323684
ADAMTS19	0.19995896250864031	-0.10622038140933854	-0.034552085524608256	-0.0195018253343293	0.003724874246506021
